40	21287
80	20413.8
160	20242.7
200	19248
280	18783
320	18541.8
400	17323.2
480	16981.6
560	16770.3
760	16065.8
880	15761.1
920	15204.9
14600	14951.8
23680	14410.7
50880	13770.8
66600	13767.2
66640	13188.2
