40	22233.8
120	21455.8
160	20994.7
200	20418.2
240	19823.3
7280	19422.3
7480	19109.4
8800	19090.9
8920	19055.1
9520	18957.5
9560	18828
14840	18803.4
19360	18660.8
19640	18604.2
19760	18588.2
19800	18051.1
19840	18032.6
19920	17416.6
19960	17182.5
20640	16957.9
21000	16889.3
21080	16830.6
21400	16685.6
21440	16572.1
21480	16569.7
21560	16309.8
21680	16208.3
21800	16084.7
21960	15990.1
22160	15953.4
